GUID,ifc_type,material,quantity,unit,unit_price,line_total,trade_group,note
1_kJADXP57cwJc67yqIL0Z,IfcWallStandardCase,Plasterboard,1.7838,m2,9.0,16.05,Finishes,
0mKoW7DhrAyxttVK7Mp30B,IfcWallStandardCase,Metal - Stud Layer,0.0358,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp30B,IfcWallStandardCase,Plasterboard,0.9413,m2,9.0,8.47,Finishes,
33emTEO_501u9yrN6HtJ1F,IfcWallStandardCase,Metal - Stud Layer,0.0429,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ1F,IfcWallStandardCase,Plasterboard,1.1287,m2,9.0,10.16,Finishes,
33emTEO_501u9yrN6HtHDG,IfcWallStandardCase,Metal - Stud Layer,0.0412,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHDG,IfcWallStandardCase,Plasterboard,1.0837,m2,9.0,9.75,Finishes,
33emTEO_501u9yrN6HtJ6B,IfcWallStandardCase,Metal - Stud Layer,0.0502,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ6B,IfcWallStandardCase,Plasterboard,1.3207,m2,9.0,11.89,Finishes,
33emTEO_501u9yrN6HtJGu,IfcWallStandardCase,Metal - Stud Layer,0.0262,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJGu,IfcWallStandardCase,Plasterboard,0.6898,m2,9.0,6.21,Finishes,
33emTEO_501u9yrN6HtGYE,IfcWallStandardCase,Metal - Stud Layer,0.0506,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGYE,IfcWallStandardCase,Plasterboard,1.3315,m2,9.0,11.98,Finishes,
33emTEO_501u9yrN6HtGCH,IfcWallStandardCase,Metal - Stud Layer,0.5826,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGCH,IfcWallStandardCase,Plasterboard,15.3304,m2,9.0,137.97,Finishes,
33emTEO_501u9yrN6HtHZa,IfcWallStandardCase,Metal - Stud Layer,0.0336,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHZa,IfcWallStandardCase,Plasterboard,0.8853,m2,9.0,7.97,Finishes,
33emTEO_501u9yrN6HtGrt,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGrt,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
1_kJADXP57cwJc67yqILSW,IfcWallStandardCase,Metal - Stud Layer,0.0461,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILSW,IfcWallStandardCase,Plasterboard,1.2143,m2,9.0,10.93,Finishes,
0mKoW7DhrAyxttVK7Mp3AU,IfcWallStandardCase,Metal - Stud Layer,0.0358,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3AU,IfcWallStandardCase,Plasterboard,0.9413,m2,9.0,8.47,Finishes,
33emTEO_501u9yrN6HtJww,IfcWallStandardCase,Metal - Stud Layer,0.0351,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJww,IfcWallStandardCase,Plasterboard,0.9245,m2,9.0,8.32,Finishes,
1_kJADXP57cwJc67yqIKuz,IfcWallStandardCase,Metal - Stud Layer,0.0728,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIKuz,IfcWallStandardCase,Plasterboard,1.916,m2,9.0,17.24,Finishes,
33emTEO_501u9yrN6HtJF5,IfcWallStandardCase,Metal - Stud Layer,0.0885,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJF5,IfcWallStandardCase,Plasterboard,2.3302,m2,9.0,20.97,Finishes,
046wDKOiX36xmsaen5l8k6,IfcWallStandardCase,Metal - Stud Layer,0.5221,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5l8k6,IfcWallStandardCase,Plasterboard,13.7382,m2,9.0,123.64,Finishes,
1_kJADXP57cwJc67yqILbr,IfcWallStandardCase,Metal - Stud Layer,0.0377,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILbr,IfcWallStandardCase,Plasterboard,0.9917,m2,9.0,8.93,Finishes,
33emTEO_501u9yrN6HtGfy,IfcWallStandardCase,Metal - Stud Layer,0.5628,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGfy,IfcWallStandardCase,Plasterboard,14.8112,m2,9.0,133.3,Finishes,
33emTEO_501u9yrN6HtJ2r,IfcWallStandardCase,Metal - Stud Layer,0.0316,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ2r,IfcWallStandardCase,Plasterboard,0.832,m2,9.0,7.49,Finishes,
33emTEO_501u9yrN6HtJAe,IfcWallStandardCase,Metal - Stud Layer,0.0343,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJAe,IfcWallStandardCase,Plasterboard,0.9031,m2,9.0,8.13,Finishes,
33emTEO_501u9yrN6HtGIT,IfcWallStandardCase,Metal - Stud Layer,0.5277,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGIT,IfcWallStandardCase,Plasterboard,13.8856,m2,9.0,124.97,Finishes,
2Az8t8nqb9NxbeJ36pqg6D,IfcWallStandardCase,Metal - Stud Layer,0.0339,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqg6D,IfcWallStandardCase,Plasterboard,0.8914,m2,9.0,8.02,Finishes,
33emTEO_501u9yrN6HtGO2,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGO2,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
1Uma8nuu1Frxm4jZQJyU10,IfcWallStandardCase,Metal - Stud Layer,0.0443,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyU10,IfcWallStandardCase,Plasterboard,1.1663,m2,9.0,10.5,Finishes,
33emTEO_501u9yrN6HtJTf,IfcWallStandardCase,Metal - Stud Layer,0.0884,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJTf,IfcWallStandardCase,Plasterboard,2.3254,m2,9.0,20.93,Finishes,
33emTEO_501u9yrN6HtJ71,IfcWallStandardCase,Metal - Stud Layer,0.046,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ71,IfcWallStandardCase,Plasterboard,1.2107,m2,9.0,10.9,Finishes,
33emTEO_501u9yrN6HtGVz,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGVz,IfcWallStandardCase,Plasterboard,1.2292,m2,9.0,11.06,Finishes,
33emTEO_501u9yrN6HtGoY,IfcWallStandardCase,Metal - Stud Layer,0.2806,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGoY,IfcWallStandardCase,Plasterboard,7.383,m2,9.0,66.45,Finishes,
33emTEO_501u9yrN6HtIXm,IfcWallStandardCase,Metal - Stud Layer,0.0721,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIXm,IfcWallStandardCase,Plasterboard,1.8981,m2,9.0,17.08,Finishes,
1_kJADXP57cwJc67yqIL3d,IfcWallStandardCase,Metal - Stud Layer,0.0421,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL3d,IfcWallStandardCase,Plasterboard,1.1079,m2,9.0,9.97,Finishes,
1_kJADXP57cwJc67yqILpf,IfcWallStandardCase,Metal - Stud Layer,0.0377,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILpf,IfcWallStandardCase,Plasterboard,0.9917,m2,9.0,8.93,Finishes,
1_kJADXP57cwJc67yqILbM,IfcWallStandardCase,Metal - Stud Layer,0.0462,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILbM,IfcWallStandardCase,Plasterboard,1.2167,m2,9.0,10.95,Finishes,
0mKoW7DhrAyxttVK7Mp3HU,IfcWallStandardCase,Metal - Stud Layer,0.0372,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3HU,IfcWallStandardCase,Plasterboard,0.9786,m2,9.0,8.81,Finishes,
33emTEO_501u9yrN6HtGIs,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGIs,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
2Az8t8nqb9NxbeJ36pqeCC,IfcWallStandardCase,Metal - Stud Layer,0.7567,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqeCC,IfcWallStandardCase,Plasterboard,19.9139,m2,9.0,179.23,Finishes,
33emTEO_501u9yrN6HtGfl,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGfl,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
33emTEO_501u9yrN6HtJxZ,IfcWallStandardCase,Metal - Stud Layer,0.0497,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJxZ,IfcWallStandardCase,Plasterboard,1.3085,m2,9.0,11.78,Finishes,
33emTEO_501u9yrN6HtGMs,IfcWallStandardCase,Metal - Stud Layer,0.5204,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGMs,IfcWallStandardCase,Plasterboard,13.6936,m2,9.0,123.24,Finishes,
33emTEO_501u9yrN6HtGoF,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGoF,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
33emTEO_501u9yrN6HtHwr,IfcWallStandardCase,Type-X Plasterboard,22.5881,m2,9.0,203.29,Finishes,
33emTEO_501u9yrN6HtHwr,IfcWallStandardCase,Metal - Stud Layer,2.0781,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHwr,IfcWallStandardCase,Type-X Plasterboard,22.5881,m2,9.0,203.29,Finishes,
33emTEO_501u9yrN6HtGuF,IfcWallStandardCase,Metal - Stud Layer,0.5551,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGuF,IfcWallStandardCase,Plasterboard,14.608,m2,9.0,131.47,Finishes,
33emTEO_501u9yrN6HtGfB,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGfB,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
046wDKOiX36xmsaen5lNSa,IfcWallStandardCase,Metal - Stud Layer,0.0462,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5lNSa,IfcWallStandardCase,Plasterboard,1.215,m2,9.0,10.93,Finishes,
0mKoW7DhrAyxttVK7Mp33U,IfcWallStandardCase,Metal - Stud Layer,0.0602,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp33U,IfcWallStandardCase,Plasterboard,1.5833,m2,9.0,14.25,Finishes,
0mKoW7DhrAyxttVK7Mp3H8,IfcWallStandardCase,Metal - Stud Layer,0.053,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3H8,IfcWallStandardCase,Plasterboard,1.394,m2,9.0,12.55,Finishes,
33emTEO_501u9yrN6HtJHP,IfcWallStandardCase,Metal - Stud Layer,0.042,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJHP,IfcWallStandardCase,Plasterboard,1.1058,m2,9.0,9.95,Finishes,
2Az8t8nqb9NxbeJ36pqg6x,IfcWallStandardCase,Metal - Stud Layer,0.0336,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqg6x,IfcWallStandardCase,Plasterboard,0.883,m2,9.0,7.95,Finishes,
33emTEO_501u9yrN6HtJ2K,IfcWallStandardCase,Metal - Stud Layer,0.042,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ2K,IfcWallStandardCase,Plasterboard,1.1058,m2,9.0,9.95,Finishes,
33emTEO_501u9yrN6HtGnd,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGnd,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
1_kJADXP57cwJc67yqILXo,IfcWallStandardCase,Metal - Stud Layer,0.0819,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILXo,IfcWallStandardCase,Plasterboard,2.1545,m2,9.0,19.39,Finishes,
2Az8t8nqb9NxbeJ36pqg7e,IfcWallStandardCase,Metal - Stud Layer,0.0421,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqg7e,IfcWallStandardCase,Plasterboard,1.1079,m2,9.0,9.97,Finishes,
046wDKOiX36xmsaen5lNSZ,IfcWallStandardCase,Metal - Stud Layer,0.0462,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5lNSZ,IfcWallStandardCase,Plasterboard,1.215,m2,9.0,10.93,Finishes,
046wDKOiX36xmsaen5lNHz,IfcWallStandardCase,Metal - Stud Layer,0.539,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5lNHz,IfcWallStandardCase,Plasterboard,14.1835,m2,9.0,127.65,Finishes,
1_kJADXP57cwJc67yqILo2,IfcWallStandardCase,Metal - Stud Layer,0.0454,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILo2,IfcWallStandardCase,Plasterboard,1.1952,m2,9.0,10.76,Finishes,
1_kJADXP57cwJc67yqILeZ,IfcWallStandardCase,Metal - Stud Layer,0.0707,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILeZ,IfcWallStandardCase,Plasterboard,1.8616,m2,9.0,16.75,Finishes,
33emTEO_501u9yrN6HtJ7Z,IfcWallStandardCase,Metal - Stud Layer,0.046,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ7Z,IfcWallStandardCase,Plasterboard,1.2107,m2,9.0,10.9,Finishes,
1_kJADXP57cwJc67yqILki,IfcWallStandardCase,Metal - Stud Layer,0.1113,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILki,IfcWallStandardCase,Plasterboard,2.93,m2,9.0,26.37,Finishes,
33emTEO_501u9yrN6HtJ1R,IfcWallStandardCase,Metal - Stud Layer,0.027,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ1R,IfcWallStandardCase,Plasterboard,0.7111,m2,9.0,6.4,Finishes,
1_kJADXP57cwJc67yqILaS,IfcWallStandardCase,Metal - Stud Layer,0.0377,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILaS,IfcWallStandardCase,Plasterboard,0.9917,m2,9.0,8.93,Finishes,
1_kJADXP57cwJc67yqILNz,IfcWallStandardCase,Metal - Stud Layer,0.0453,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILNz,IfcWallStandardCase,Plasterboard,1.1913,m2,9.0,10.72,Finishes,
33emTEO_501u9yrN6HtGRy,IfcWallStandardCase,Metal - Stud Layer,0.5211,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGRy,IfcWallStandardCase,Plasterboard,13.713,m2,9.0,123.42,Finishes,
33emTEO_501u9yrN6HtJ43,IfcWallStandardCase,Metal - Stud Layer,0.0605,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ43,IfcWallStandardCase,Plasterboard,1.5929,m2,9.0,14.34,Finishes,
1_kJADXP57cwJc67yqILIE,IfcWallStandardCase,Metal - Stud Layer,0.0535,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILIE,IfcWallStandardCase,Plasterboard,1.4078,m2,9.0,12.67,Finishes,
33emTEO_501u9yrN6HtJCT,IfcWallStandardCase,Metal - Stud Layer,0.0958,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJCT,IfcWallStandardCase,Plasterboard,2.5222,m2,9.0,22.7,Finishes,
0mKoW7DhrAyxttVK7Mp3B$,IfcWallStandardCase,Metal - Stud Layer,0.0703,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3B$,IfcWallStandardCase,Plasterboard,1.8494,m2,9.0,16.64,Finishes,
1_kJADXP57cwJc67yqILhZ,IfcWallStandardCase,Metal - Stud Layer,0.0462,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILhZ,IfcWallStandardCase,Plasterboard,1.2167,m2,9.0,10.95,Finishes,
33emTEO_501u9yrN6HtGKw,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGKw,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
2Az8t8nqb9NxbeJ36pqeDE,IfcWallStandardCase,Metal - Stud Layer,0.0678,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqeDE,IfcWallStandardCase,Plasterboard,1.7838,m2,9.0,16.05,Finishes,
33emTEO_501u9yrN6HtJ5e,IfcWallStandardCase,Metal - Stud Layer,0.027,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ5e,IfcWallStandardCase,Plasterboard,0.7111,m2,9.0,6.4,Finishes,
0mKoW7DhrAyxttVK7Mp3Nb,IfcWallStandardCase,Metal - Stud Layer,0.0547,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3Nb,IfcWallStandardCase,Plasterboard,1.4392,m2,9.0,12.95,Finishes,
1_kJADXP57cwJc67yqILBd,IfcWallStandardCase,Metal - Stud Layer,0.0427,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILBd,IfcWallStandardCase,Plasterboard,1.1224,m2,9.0,10.1,Finishes,
046wDKOiX36xmsaen5lNGz,IfcWallStandardCase,Metal - Stud Layer,0.0433,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5lNGz,IfcWallStandardCase,Plasterboard,1.1389,m2,9.0,10.25,Finishes,
33emTEO_501u9yrN6HtGRQ,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGRQ,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
33emTEO_501u9yrN6HtHCn,IfcWallStandardCase,Metal - Stud Layer,0.1163,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHCn,IfcWallStandardCase,Plasterboard,3.0614,m2,9.0,27.55,Finishes,
33emTEO_501u9yrN6HtJzv,IfcWallStandardCase,Metal - Stud Layer,0.0243,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJzv,IfcWallStandardCase,Plasterboard,0.64,m2,9.0,5.76,Finishes,
33emTEO_501u9yrN6HtGiG,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGiG,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
33emTEO_501u9yrN6HtHWB,IfcWallStandardCase,Metal - Stud Layer,0.0312,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHWB,IfcWallStandardCase,Plasterboard,0.8213,m2,9.0,7.39,Finishes,
2Az8t8nqb9NxbeJ36pqg74,IfcWallStandardCase,Metal - Stud Layer,0.0424,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqg74,IfcWallStandardCase,Plasterboard,1.1163,m2,9.0,10.05,Finishes,
1_kJADXP57cwJc67yqILSL,IfcWallStandardCase,Metal - Stud Layer,0.6646,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILSL,IfcWallStandardCase,Plasterboard,17.4908,m2,9.0,157.42,Finishes,
33emTEO_501u9yrN6HtGNG,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGNG,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
1_kJADXP57cwJc67yqILQe,IfcWallStandardCase,Metal - Stud Layer,0.0462,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILQe,IfcWallStandardCase,Plasterboard,1.215,m2,9.0,10.93,Finishes,
1_kJADXP57cwJc67yqILd9,IfcWallStandardCase,Metal - Stud Layer,0.075,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILd9,IfcWallStandardCase,Plasterboard,1.9736,m2,9.0,17.76,Finishes,
33emTEO_501u9yrN6HtJ3J,IfcWallStandardCase,Metal - Stud Layer,0.0493,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ3J,IfcWallStandardCase,Plasterboard,1.2978,m2,9.0,11.68,Finishes,
1_kJADXP57cwJc67yqIL8M,IfcWallStandardCase,Metal - Stud Layer,0.0538,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL8M,IfcWallStandardCase,Plasterboard,1.4162,m2,9.0,12.75,Finishes,
1_kJADXP57cwJc67yqILgn,IfcWallStandardCase,Metal - Stud Layer,0.0291,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILgn,IfcWallStandardCase,Plasterboard,0.7668,m2,9.0,6.9,Finishes,
1_kJADXP57cwJc67yqILdH,IfcWallStandardCase,Metal - Stud Layer,0.0462,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILdH,IfcWallStandardCase,Plasterboard,1.215,m2,9.0,10.93,Finishes,
1_kJADXP57cwJc67yqILtR,IfcWallStandardCase,Metal - Stud Layer,0.0377,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILtR,IfcWallStandardCase,Plasterboard,0.9917,m2,9.0,8.93,Finishes,
33emTEO_501u9yrN6HtJxB,IfcWallStandardCase,Metal - Stud Layer,0.0424,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJxB,IfcWallStandardCase,Plasterboard,1.1165,m2,9.0,10.05,Finishes,
1Uma8nuu1Frxm4jZQJyU4q,IfcWallStandardCase,Metal - Stud Layer,0.0879,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyU4q,IfcWallStandardCase,Plasterboard,2.312,m2,9.0,20.81,Finishes,
33emTEO_501u9yrN6HtIXQ,IfcWallStandardCase,Metal - Stud Layer,0.0189,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIXQ,IfcWallStandardCase,Plasterboard,0.4978,m2,9.0,4.48,Finishes,
0mKoW7DhrAyxttVK7Mp3Hy,IfcWallStandardCase,Metal - Stud Layer,0.0444,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3Hy,IfcWallStandardCase,Plasterboard,1.1691,m2,9.0,10.52,Finishes,
1_kJADXP57cwJc67yqILwb,IfcWallStandardCase,Metal - Stud Layer,0.0294,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILwb,IfcWallStandardCase,Plasterboard,0.7747,m2,9.0,6.97,Finishes,
1_kJADXP57cwJc67yqILaY,IfcWallStandardCase,Metal - Stud Layer,0.0291,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILaY,IfcWallStandardCase,Plasterboard,0.7668,m2,9.0,6.9,Finishes,
1_kJADXP57cwJc67yqILgg,IfcWallStandardCase,Metal - Stud Layer,0.0377,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILgg,IfcWallStandardCase,Plasterboard,0.9917,m2,9.0,8.93,Finishes,
1_kJADXP57cwJc67yqILY1,IfcWallStandardCase,Metal - Stud Layer,0.0819,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILY1,IfcWallStandardCase,Plasterboard,2.1545,m2,9.0,19.39,Finishes,
1_kJADXP57cwJc67yqILQM,IfcWallStandardCase,Metal - Stud Layer,0.1479,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILQM,IfcWallStandardCase,Plasterboard,3.8931,m2,9.0,35.04,Finishes,
1_kJADXP57cwJc67yqILWM,IfcWallStandardCase,Metal - Stud Layer,0.0358,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILWM,IfcWallStandardCase,Plasterboard,0.9413,m2,9.0,8.47,Finishes,
33emTEO_501u9yrN6HtGs1,IfcWallStandardCase,Metal - Stud Layer,0.2876,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGs1,IfcWallStandardCase,Plasterboard,7.5693,m2,9.0,68.12,Finishes,
1_kJADXP57cwJc67yqILKe,IfcWallStandardCase,Metal - Stud Layer,0.0484,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILKe,IfcWallStandardCase,Plasterboard,1.2746,m2,9.0,11.47,Finishes,
1_kJADXP57cwJc67yqILiH,IfcWallStandardCase,Metal - Stud Layer,0.0389,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILiH,IfcWallStandardCase,Plasterboard,1.0246,m2,9.0,9.22,Finishes,
1_kJADXP57cwJc67yqILCm,IfcWallStandardCase,Metal - Stud Layer,0.0512,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILCm,IfcWallStandardCase,Plasterboard,1.3473,m2,9.0,12.13,Finishes,
1_kJADXP57cwJc67yqILcD,IfcWallStandardCase,Metal - Stud Layer,0.0462,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILcD,IfcWallStandardCase,Plasterboard,1.215,m2,9.0,10.93,Finishes,
1_kJADXP57cwJc67yqILg2,IfcWallStandardCase,Metal - Stud Layer,0.0377,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILg2,IfcWallStandardCase,Plasterboard,0.9917,m2,9.0,8.93,Finishes,
1_kJADXP57cwJc67yqILBV,IfcWallStandardCase,Metal - Stud Layer,0.04,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILBV,IfcWallStandardCase,Plasterboard,1.0527,m2,9.0,9.47,Finishes,
1_kJADXP57cwJc67yqILjw,IfcWallStandardCase,Metal - Stud Layer,0.1113,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILjw,IfcWallStandardCase,Plasterboard,2.93,m2,9.0,26.37,Finishes,
1_kJADXP57cwJc67yqIL58,IfcWallStandardCase,Metal - Stud Layer,0.0158,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL58,IfcWallStandardCase,Plasterboard,0.4165,m2,9.0,3.75,Finishes,
1_kJADXP57cwJc67yqIL4E,IfcWallStandardCase,Metal - Stud Layer,0.0158,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL4E,IfcWallStandardCase,Plasterboard,0.4165,m2,9.0,3.75,Finishes,
1b0OOEH1P4cx$jYCmjqBJu,IfcWallStandardCase,Masonry - Brick,2.274,m3,280.0,636.72,Envelope,
